id,initiator_name,initiator_type,wins,avg_result,wins_per,result_1,result_2,result_3,result_4,result_5,result_6,result_7,result_8
5c77c6d6fed91f583dd7a7cd,Кашин Владимир Иванович,Депутат Государственной Думы,16,2,0.0142602495543672,533,152,266,65,27,63,0,16
5c77c6d6fed91f583dd7a7ce,Квитка Иван Иванович,Депутат Государственной Думы,12,2,0.01238390092879257,713,47,72,45,32,48,0,12
5c77c6d6fed91f583dd7a7cf,Кидяев Виктор Борисович,Депутат Государственной Думы,55,2,0.01416065911431514,2596,193,373,283,130,254,0,55
5c77c6d6fed91f583dd7a7d0,Клыканов Александр Борисович,Депутат Государственной Думы,22,2,0.008076358296622614,2235,89,146,79,62,91,0,22
5c77c6d6fed91f583dd7a7d1,Кобзев Юрий Викторович,Депутат Государственной Думы,48,2,0.008326105810928014,4641,221,326,188,135,206,0,48
5c77c6d6fed91f583dd7a7d2,Кобилев Алексей Геннадьевич,Депутат Государственной Думы,74,2,0.00830713964975303,6993,385,625,295,212,324,0,74
5c77c6d6fed91f583dd7a7d3,Ковалев Николай Дмитриевич,Депутат Государственной Думы,16,2,0.02002503128911139,467,57,90,65,37,67,0,16
5c77c6d6fed91f583dd7a7d4,Ковпак Лев Игоревич,Депутат Государственной Думы,12,2,0.010075566750629723,898,57,99,43,32,50,0,12
5c77c6d6fed91f583dd7a7d5,Когогина Альфия Гумаровна,Депутат Государственной Думы,63,2,0.013344630374920568,3332,216,395,302,124,274,15,63
5c77c6d6fed91f583dd7a7d6,Козенко Андрей Дмитриевич,Депутат Государственной Думы,8,2,0.021621621621621623,186,42,53,26,20,35,0,8
5c77c6d6fed91f583dd7a7d7,Козловский Александр Николаевич,Депутат Государственной Думы,6,1,0.005550416281221091,928,38,50,23,13,23,0,6
5c77c6d6fed91f583dd7a7d8,Колесников Олег Алексеевич,Депутат Государственной Думы,7,1,0.0068359375,840,42,62,25,20,28,0,7
5c77c6d6fed91f583dd7a7d9,Коломейцев Николай Васильевич,Депутат Государственной Думы,7,2,0.004739336492890996,508,234,659,23,14,32,0,7
5c77c6d6fed91f583dd7a7da,Кононов Владимир Михайлович,Депутат Государственной Думы,34,2,0.014321819713563605,1634,124,223,150,56,147,6,34
5c77c6d6fed91f583dd7a7db,Корниенко Алексей Викторович,Депутат Государственной Думы,7,2,0.003912800447177194,592,229,874,39,8,40,0,7
5c77c6d6fed91f583dd7a7dc,Костенко Наталья Васильевна,Депутат Государственной Думы,10,2,0.007751937984496124,997,69,80,50,39,45,0,10
5c77c6d6fed91f583dd7a7dd,Косяненко Евгений Викторович,Депутат Государственной Думы,4,1,0.002609262883235486,1365,51,61,21,11,20,0,4
5c77c6d6fed91f583dd7a7de,Коткин Сергей Николаевич,Депутат Государственной Думы,19,2,0.007973143096936634,1906,95,141,76,60,86,0,19
5c77c6d6fed91f583dd7a7df,Кравец Александр Алексеевич,Депутат Государственной Думы,1,2,0.0018281535648994515,174,89,272,4,3,4,0,1
5c77c6d6fed91f583dd7a7e0,Кравченко Денис Борисович,Депутат Государственной Думы,10,2,0.011494252873563218,632,43,75,43,28,39,0,10
5c77c6d6fed91f583dd7a7e1,Красноштанов Алексей Николаевич,Депутат Государственной Думы,22,1,0.006445941986522121,2853,111,183,87,59,95,3,22
5c77c6d6fed91f583dd7a7e2,Красов Андрей Леонидович,Депутат Государственной Думы,35,2,0.011400651465798045,2235,156,249,170,58,162,5,35
5c77c6d6fed91f583dd7a7e3,Крашенинников Павел Владимирович,Депутат Государственной Думы,55,3,0.02339430029774564,1212,170,326,208,145,235,0,55
5c77c6d6fed91f583dd7a7e4,Кривенко Татьяна Олеговна,Депутат Государственной Думы,0,0,0,0,0,0,0,0,0,0,0
5c77c6d6fed91f583dd7a7e5,Кривоносов Сергей Владимирович,Депутат Государственной Думы,19,2,0.01678445229681979,726,71,114,94,32,76,0,19
5c77c6d6fed91f583dd7a7e6,Крупенников Владимир Александрович,Депутат Государственной Думы,17,2,0.01990632318501171,486,62,119,68,31,71,0,17
5c77c6d6fed91f583dd7a7e7,Крючек Сергей Иванович,Депутат Государственной Думы,3,2,0.0019828155981493722,518,180,770,14,12,16,0,3
5c77c6d6fed91f583dd7a7e8,Кувшинова Наталья Сергеевна,Депутат Государственной Думы,12,1,0.005808325266214908,1760,72,92,41,35,54,0,12
5c77c6d6fed91f583dd7a7e9,Кувычко Анна Александровна,Депутат Государственной Думы,6,1,0.003976143141153081,1284,66,64,32,23,34,0,6
5c77c6d6fed91f583dd7a7ea,Кудрявцев Максим Георгиевич,Депутат Государственной Думы,9,2,0.008579599618684462,815,58,65,38,24,40,0,9
5c77c6d6fed91f583dd7a7eb,Кузьмин Андрей Альбертович,Депутат Государственной Думы,0,1,0.0,17,4,0,0,0,0,0,0
5c77c6d6fed91f583dd7a7ec,Кузьмин Михаил Владимирович,Депутат Государственной Думы,3,2,0.01090909090909091,178,12,31,23,9,16,3,3
5c77c6d6fed91f583dd7a7ed,Кулиева Василина Васильевна,Депутат Государственной Думы,4,3,0.006220839813374806,185,51,363,14,10,16,0,4
5c77c6d6fed91f583dd7a7ee,Кулик Геннадий Васильевич,Депутат Государственной Думы,16,2,0.02416918429003021,350,44,84,71,29,68,0,16
5c77c6d6fed91f583dd7a7ef,Курбанов Ризван Даниялович,Депутат Государственной Думы,17,2,0.0136327185244587,693,139,225,67,27,79,0,17
5c77c6d6fed91f583dd7a7f0,Курдюмов Александр Борисович,Депутат Государственной Думы,5,2,0.006273525721455458,247,93,409,15,8,20,0,5
5c77c6d6fed91f583dd7a7f1,Куринный Алексей Владимирович,Депутат Государственной Думы,2,2,0.0030075187969924814,332,91,218,9,5,8,0,2
5c77c6d6fed91f583dd7a7f2,Лавриненко Алексей Федорович,Депутат Государственной Думы,7,2,0.011824324324324325,462,22,36,22,15,28,0,7
5c77c6d6fed91f583dd7a7f3,Лавров Олег Леонидович,Депутат Государственной Думы,2,2,0.008547008547008548,82,35,98,5,4,8,0,2
5c77c6d6fed91f583dd7a7f4,Ламейкин Дмитрий Викторович,Депутат Государственной Думы,43,2,0.008530053560801429,3955,195,352,169,137,190,0,43
5c77c6d6fed91f583dd7a7f5,Лебедев Игорь Владимирович,Депутат Государственной Думы,27,3,0.007640067911714771,1046,406,1753,114,66,122,0,27
5c77c6d6fed91f583dd7a7f6,Лебедев Олег Александрович,Депутат Государственной Думы,6,2,0.010714285714285714,214,82,190,31,13,24,0,6
5c77c6d6fed91f583dd7a7f7,Левин Леонид Леонидович,Депутат Государственной Думы,22,3,0.027093596059113302,383,66,122,84,38,91,6,22
5c77c6d6fed91f583dd7a7f8,Левицкий Юрий Андреевич,Депутат Государственной Думы,14,2,0.008092485549132947,1378,66,116,54,36,66,0,14
5c77c6d6fed91f583dd7a7f9,Ледков Григорий Петрович,Депутат Государственной Думы,4,2,0.0213903743315508,102,18,26,12,9,16,0,4
5c77c6d6fed91f583dd7a7fa,Литовченко Анатолий Григорьевич,Депутат Государственной Думы,21,2,0.008095605242868157,2090,96,154,75,65,93,0,21
5c77c6d6fed91f583dd7a7fb,Лоор Иван Иванович,Депутат Государственной Думы,4,2,0.01020408163265306,292,20,36,15,9,16,0,4
5c77c6d6fed91f583dd7a7fc,Луговой Андрей Константинович,Депутат Государственной Думы,20,2,0.0228310502283105,453,84,125,68,43,83,0,20
5c77c6d6fed91f583dd7a7fd,Лысаков Вячеслав Иванович,Депутат Государственной Думы,27,2,0.01967930029154519,724,99,207,139,53,123,0,27
5c77c6d6fed91f583dd7a7fe,Лященко Алексей Вадимович,Депутат Государственной Думы,4,2,0.017467248908296942,135,30,21,14,9,16,0,4
5c77c6d6fed91f583dd7a7ff,Маграмов Абдулмажид Варисович,Депутат Государственной Думы,19,1,0.004917184265010352,3267,143,213,77,55,90,0,19
5c77c6d7fed91f583dd7a800,Макаров Андрей Михайлович,Депутат Государственной Думы,49,3,0.033584647018505824,597,112,191,189,107,214,0,49
5c77c6d7fed91f583dd7a801,Макиев Зураб Гайозович,Депутат Государственной Думы,14,2,0.019830028328611898,464,31,54,55,33,55,0,14
5c77c6d7fed91f583dd7a802,Максимов Александр Александрович,Депутат Государственной Думы,36,2,0.006498194945848376,4530,198,353,152,108,160,3,36
5c77c6d7fed91f583dd7a803,Максимов Василий Юрьевич,Депутат Государственной Думы,27,2,0.012893982808022923,1345,152,244,134,60,132,0,27
5c77c6d7fed91f583dd7a804,Максимова Надежда Сергеевна,Депутат Государственной Думы,43,2,0.021224086870681145,1178,125,206,196,80,186,12,43
5c77c6d7fed91f583dd7a805,Максимова Светлана Викторовна,Депутат Государственной Думы,14,2,0.011784511784511785,849,60,103,72,28,62,0,14
5c77c6d7fed91f583dd7a806,Малов Николай Владимирович,Депутат Государственной Думы,25,2,0.0076034063260340635,2577,131,255,101,81,118,0,25
5c77c6d7fed91f583dd7a807,Марданшин Рафаэль Мирхатимович,Депутат Государственной Думы,69,2,0.01444118878191712,3123,265,509,322,177,313,0,69
5c77c6d7fed91f583dd7a808,Маринин Сергей Владимирович,Депутат Государственной Думы,8,2,0.009142857142857144,386,92,300,32,22,35,0,8
5c77c6d7fed91f583dd7a809,Марков Андрей Павлович,Депутат Государственной Думы,15,2,0.0064047822374039285,1903,96,163,55,42,68,0,15
5c77c6d7fed91f583dd7a80a,Марченко Евгений Евгеньевич,Депутат Государственной Думы,4,2,0.008620689655172414,338,20,66,11,9,16,0,4
